Bionicle Heroes,Amaze Entertainment,"Eidos Interactive, Electronic Arts","November 14, 2006 (NA)",,,,
Biz Nouryoku DS Series: Wagokoro no Moto,Kokuyo,Kokuyo,"September 13, 2007 (JP)",,,,
Biz Nouryoku Series: Miryoku Kaikaku,Kokuyo,Kokuyo,"July 12, 2007 (JP)",,,,
Biz Taiken DS Series: Kigyoudou Inshoku,HuneX,Kokuyo,"July 26, 2007 (JP)",,,,
Black Cat: Kuroneko no Concerto,Compile Heart,Compile Heart,"June 21, 2007 (JP)",,,,
Black Jack: Hi no Tori Hen,Genki,Sega,"November 9, 2006 (JP)",,,,
Black Sigil: Blade of the Exiled,Studio Archcraft,Graffiti Entertainment,"June 9, 2009 (NA)",,,,
Blades of Thunder II,CokeM Interactive,Summitsoft Entertainment,"April 18, 2006 (NA)",,,,
Blazer Drive,Sega,Sega,"December 4, 2008 (JP)",,,,
Bleach: Dark Souls,Treasure,Sega,"February 15, 2007 (JP)",,,,
Bleach DS 4th: Flame Bringer,Sega,Sega,"August 6, 2009 (JP)",,,,
Bleach: The 3rd Phantom,Sega,Sega,"June 26, 2008 (JP)",,,,
Bleach: The Blade of Fate,Treasure,Sega,"January 26, 2006 (JP)",,,,
Blood Bowl,Cyanide,Focus Home Interactive,"September 18, 2009 (EU)",,,,
Blood of Bahamut,Think & Feel,Square Enix,"August 6, 2009 (JP)",,,,
Blue Dragon Plus,"Brownie Brown, feelplus, Mistwalker","AQ Interactive, Ignition Entertainment","September 4, 2008 (JP)",,,,
Blue Dragon: Awakened Shadow,"Mistwalker, Tri-Crescendo","Namco Bandai Games, D3 Publisher","October 8, 2009 (JP)",,,,
Bob the Builder: Festival of Fun,Blast! Entertainment,Blast! Entertainment,"September 26, 2008 (PAL)",,,,
Boing! Docomodake DS,"AQ Interactive, Suzak Inc.","AQ Interactive, Ignition Entertainment","December 6, 2007 (JP)",,,,
Bokura no Telebi Game Kentei: Pikotto! Udedameshi,Bandai Namco Games,Bandai Namco Games,"June 26, 2008 (JP)",,,,
Bomberman,Hudson Soft,"Hudson Soft, Ubisoft","May 19, 2005 (JP)",,,,
Bomberman 2,Hudson Soft,Hudson Soft,"December 4, 2008 (JP)",,,,
Bomberman Land Touch!,Hudson Soft,"Atlus, Hudson Soft, Nintendo, Red Ant Enterprises, Rising Star Games","July 20, 2006 (JP)",,,,
Bomberman Land Touch! 2,Hudson Soft,"Hudson Soft, Rising Star Games","July 19, 2007 (JP)",,,,
Bomberman Story DS,Hudson Soft,"Hudson Soft, Rising Star Games","March 21, 2007 (JP)",,,,
Boogie,EA Montreal,Electronic Arts,"November 27, 2007 (NA)",,,,
Bookworm,PopCap,PopCap,"November 30, 2009 (NA)",,,,
Bouken-Ou Beet: Vandel vs. Busters,Bandai,Bandai,"December 22, 2005 (JP)",,,,
Boule et Bill,Anuman Interactive,Atari SA,"June 16, 2008 (EU)",,,,
Boulder Dash: Rocks!,10tacle Studios,"10tacle Studios, QV Software","November 23, 2007 (PAL)",,,,
Brain Age: Train Your Brain in Minutes a Day!,Nintendo,Nintendo,"May 19, 2005 (JP)",,,,
Brain Age 2: More Training in Minutes a Day!,Nintendo,Nintendo,"December 29, 2005 (JP)",,,,
Brain Assist,Sega,Sega,"June 21, 2007 (JP)",,,,
Brain Boost: Beta Wave,Interchannel,505 GamesInterchannelMajesco Entertainment,"November 23, 2005 (JP)",,,,
Brain Boost: Gamma Wave,Interchannel,InterchannelMajesco Entertainment,"November 23, 2005 (JP)",,,,
Brain Buster Puzzle Pak,AgetecNikoli,505 GamesAgetecJaleco Entertainment,"September 28, 2006 (JP)",,,,
Brain Challenge,Gameloft,GameloftUbisoft,"January 8, 2008 (NA)",,,,
Brain Quest Grades 3 & 4,Electronic Arts,Electronic Arts,"September 22, 2008 (NA)",,,,
Brain Quest Grades 5 & 6,Electronic Arts,Electronic Arts,"September 22, 2008 (NA)",,,,
Brain Voyage,Razorback Developments,Eidos Interactive,"April 11, 2008 (PAL)",,,,
Brainstorm Series: Treasure Chase,Storm City Games,Storm City Games,"July 14, 2011 (NA)",,,,
Brainstorm Series: Word Up,Storm City Games,Storm City Games,"June 29, 2011 (NA)",,,,
Bratz 4 Real,THQ,THQ,"November 5, 2007 (NA)",,,,
Bratz Girlz Really Rock,Barking Lizards Technologies,THQ,"October 9, 2008 (NA)",,,,
Bratz Kidz,Neko Entertainment,The Game Factory,"October 30, 2008 (AU)",,,,
Bratz Ponyz,The Game Factory,The Game Factory,"July 30, 2007 (NA)",,,,
Bratz Ponyz 2,Neko Entertainment,The Game Factory,"September 9, 2008 (NA)",,,,
Bratz: Fashion Boutique,Activision,Activision,"October 30, 2012 (NA)",,,,
Bratz: Forever Diamondz,Barking Lizards Technologies,THQ,"September 18, 2006 (NA)",,,,
Bratz: Super Babyz,Creat Studios,THQ,"February 15, 2008 (EU)",,,,
Brave Story: My Dreams and Wishes,Namco Bandai Games,Bandai,"July 6, 2006 (JP)",,,,
Break 'Em All,Warashi,"505 Games, D3 Publisher","October 27, 2005 (JP)",,,,
Breath: Toiki wa Akaneiro,Beyond Interactive,Success,"June 26, 2008 (JP)",,,,
Bridge Training,Atari SA,Atari SA,"March 14, 2009 (EU)",,,,
Broken Sword: Shadow of the Templars – The Director's Cut,Revolution Software,Ubisoft,"March 24, 2009 (NA)",,,,
Brothers in Arms DS,Gameloft,Ubisoft,"June 8, 2007 (NA)",,,,
Bubble Bobble Double Shot,Dreams,PAL: Rising Star GamesNA: Ignition Entertainment,"March 23, 2007 (EU)",,,,
Bubble Bobble Revolution,Dreams,"Codemasters, Rising Star Games, Taito Corporation","November 24, 2005 (JP)",,,,
Bubble Guppies,Black Lantern Studios,2K Play,"November 6, 2012 (NA)",,,,
Buffy the Vampire Slayer: Sacrifice,Beast,505 Games,"April 22, 2009 (EU)",,,,
Build-a-lot,HipSoft,MumboJumbo,"December 9, 2008 (NA)",,,,
Build-A-Bear Workshop,Neko Entertainment,The Game Factory,"November 5, 2007 (NA)",,,,
Build-A-Bear Workshop: Welcome to Hugsville,The Game Factory,The Game Factory,"March 23, 2010 (NA)",,,,
Burger Bot,CyberPlanet Interactive,Virtual Play,"May 18, 2010 (NA)",,,,
Burger Island,eGames,Destineer,"May 8, 2007 (NA)",,,,
Burnout Legends,Visual Impact,Electronic Arts,"December 9, 2005 (NA)",,,,
Bust-a-Move DS,Happy Happening,"505 Games, Majesco Entertainment, Taito Corporation","December 6, 2005 (NA)",,,,
Busy Scissors,Little Orbit,Little Orbit,"March 4, 2011 (NA)",,,,
C.O.P. The Recruit,VD-Dev,Ubisoft,"March 25, 2009 (NA)",,,,
C.O.R.E.,NoWay Studio,Graffiti Entertainment,"July 7, 2009 (NA)",,,,
C'est Pas Sorcier,Mindscape,Mindscape,"February 5, 2009 (EU)",,,,
Cabela's Dangerous Hunts 2011,Activision,Activision,"October 19, 2010 (NA)",,,,
Cake Mania,Digital Embryo,Majesco Entertainment,"April 9, 2007 (NA)",,,,
Cake Mania Main Street,Digital Embryo,Majesco Entertainment,"May 24, 2011 (NA)",,,,
Cake Mania 2,Digital Embryo,Majesco Entertainment,"June 24, 2008 (NA)",,,,
Cake Mania 3,Digital Embryo,Majesco Entertainment,"October 9, 2010 (NA)",,,,
Call of Atlantis,Foreign Media,Foreign Media,"November 30, 2010 (EU)",,,,
Call of Duty 4: Modern Warfare,n-Space,Activision,"October 13, 2009 (NA)",,,,
Call of Duty: Black Ops,n-Space,Activision,"November 9, 2010 (NA)",,,,
Call of Duty: Modern Warfare: Mobilized,n-Space,Activision,"November 10, 2009 (NA)",,,,
Call of Duty: Modern Warfare 3: Defiance,n-Space,Activision,"November 8, 2011 (NA,PAL)",,,,
Call of Duty: World at War,n-Space,"Activision, Activision Blizzard","November 10, 2008 (NA)",,,,
Calvin Tucker's Redneck Farm Animals Racing Tournament,Triangle Studios,Zoo Games,"August 3, 2010 (NA)",,,,
Camping Mama: Outdoor Adventures,Cooking Mama Limited,Majesco Entertainment,"July 14, 2011 (JP)",,,,
Candace Kane's Candy Factory,F84 Games,Destineer,"December 22, 2008 (NA)",,,,
Captain America: Super Soldier,Griptonite Games,Sega,"July 14, 2011 (AU)",,,,
Captain Morgane and the Golden Turtle,Wizarbox,Reef Entertainment,"November 11, 2012 (PAL)",,,,
Captain Sabertooth and the Trials by Fire,PAN Vision,PAN Vision,"May 11, 2011 (PAL)",,,,
Captain Tsubasa: Gekito no Kiseki,Konami,Konami,"March 16, 2010 (JP)",,,,
Carcassonne,Koch Media,Koch Media,"November 9, 2009 (PAL)",,,,
Card de Asobu! Hajimete no DS,Sega,Sega,"March 19, 2009 (JP)",,,,
Card Game 9,Taito Corporation,Taito Corporation,"August 31, 2006 (JP)",,,,
Carnival Games,Cat Daddy Games,"2K Games, Global Star Software","July 8, 2008 (NA)",,,,
Cartoon Network Racing,Firebrand Games,The Game Factory,"December 4, 2006 (NA)",,,,
Casper's Scare School Classroom Capers,Nikitova Games,Crave,"September 26, 2008 (EU)",,,,
Casper's Scare School Spooky Sports Day,The Code Monkeys,"Crave, Red Wagon Games","October 20, 2010 (NA)",,,,
Castlevania: Dawn of Sorrow,Konami,Konami,"August 25, 2005 (JP)",,,,
Castlevania: Order of Ecclesia,Konami,Konami,"October 21, 2008 (NA)",,,,
Castlevania: Portrait of Ruin,Konami,Konami,"November 16, 2006 (JP)",,,,
Casual Classics,Media Sales & Licensing,Media Sales & Licensing,"April 28, 2008 (PAL)",,,,
Casual Mania,Foreign Media,Destineer,"April 28, 2008 (NA)",,,,
Catan: Die Erste Insel,USM,cdv Software,"May 28, 2009 (PAL)",,,,
Cate West: The Vanishing Files,Magellan Interactive,Destineer,"December 15, 2008 (NA)",,,,
Cats And Dogs: The Revenge Of Kitty Galore,Engine Software,505 Games,"July 20, 2010 (NA)",,,,
Catz,Powerhead,Ubisoft,"November 30, 2006 (NA)",,,,
Center Shiken: Eigo Listening Sokushuu DS,Good-Feel,Educational Network,"November 19, 2009 (NA)",,,,
Cesar Millan's Dog Whisperer,Ubisoft,Ubisoft,"October 15, 2008 (NA)",,,,
Cahier de Vacances pour Adultes,BIP Games,Mindscape,"May 19, 2008 (EU)",,,,
Cahier de Vacances pour Adultes 2,BIP Games,Mindscape,"March 30, 2009 (EU)",,,,
Cedric - L'Anniversaire de Chen,Little Worlds Studio,Atari Corporation,"June 9, 2008 (EU)",,,,
Chainz Galaxy,MumboJumbo,Global Software Publishing,"November 18, 2011 (NA)",,,,
Challenge Me: Brain Puzzles,Oxygen Interactive,Oxygen Interactive,"May 18, 2009 (NA)",,,,
Challenge Me: Brain Puzzles 2,O-Games,O-Games,"November 23, 2010 (NA)",,,,
Challenge Me Kids: Brain Games,Oxygen Interactive,O-Games,"September 9, 2011 (EU)",,,,
Challenge Me: Math Workout,Oxygen Interactive,O-Games,"May 15, 2009 (NA)",,,,
Challenge Me: Word Puzzles,O-Games,O-Games,"September 27, 2011 (NA)",,,,
Chameleon: To Dye For!,Starfish SD,"505 Games, Starfish SD, Tommo, UFO Interactive Games","October 12, 2006 (JP)",,,,
Championship PonyMary King's Riding SchoolEU,Coyote Console,Destination Software,"March 20, 2008 (NA)",,,,
Chao Dream Touch! Happy Anniversary,Marvelous Interactive,Marvelous Interactive,"December 7, 2006 (JP)",,,,
Chaotic: Shadow Warriors,Fun Labs,Activision,"November 10, 2009 (NA)",,,,
Chara-Chenko,Interchannel,Interchannel,"September 1, 2009 (NA)",,,,
Charlotte's Web,Backbone Entertainment,Sega,"November 14, 2006 (NA)",,,,
Charm Girls: My Fashion Mall,Griptonite Games,Electronic Arts,"October 20, 2009 (NA)",,,,
Charm Girls: My Fashion Show,Griptonite Games,Electronic Arts,"October 20, 2009 (NA)",,,,
Charm Girls: My Perfect Prom,Griptonite Games,Electronic Arts,"October 20, 2009 (NA)",,,,
The Chase: Felix Meets Felicity,Razorback Developments,Atari SA,"January 27, 2009 (NA)",,,,
Cheer We Go!Kirakira Rhythm CollectionJP,Santa Entertainment,Natsume,"March 23, 2010 (NA)",,,,
The Cheetah Girls: Passport to Stardom,Handheld Games,Disney Interactive Studios,"August 13, 2008 (NA)",,,,
The Cheetah Girls: Pop Star Sensations,Disney Interactive Studios,Buena Vista Games,"October 9, 2007 (NA)",,,,
Chess for Kids,Kritzelkratz 3000,DTP Young Entertainment,"November 19, 2007 (EU)",,,,
Chessmaster: The Art of Learning,Ubisoft,Ubisoft,"October 23, 2007 (NA)",,,,
Chevrolet Camaro Wild Ride,Visual Impact,CokeM Interactive,"November 15, 2010 (NA)",,,,
Chi's Sweet Home: Chi ga Ouchi ni Yatte Kita!,Siesta,Interchannel,"September 4, 2008 (JP)",,,,
Chibi Maruko-chan DS Maru-chan no Machi,Banpresto,Namco Bandai Games,"February 5, 2009 (JP)",,,,
Chibi-Robo!: Park Patrol,Skip Ltd.,Nintendo,"July 5, 2007 (JP)",,,,
Chicken Attack DS,Snap Dragon Games,Intenium,"October 17, 2007 (PAL)",,,,
Chicken Blaster,Zoo Games,Zoo Games,"September 15, 2009 (NA)",,,,
Chicken Hunter,Phenomedia,MumboJumbo,"March 4, 2008 (NA)",,,,
Chicken Shoot,FrontLine Studios,"Destination Software, Zoo Digital Publishing","July 10, 2007 (NA)",,,,
Children of Mana,Next Entertainment,"Nintendo, Square Enix","March 2, 2006 (JP)",,,,
Chishiki-Ou Series: Train Master,Global A,Global A,"January 10, 2008 (JP)",,,,
Choco Ken no Dekitate Sweets Wagon,Creative Core,Creative Core,"March 19, 2009 (JP)",,,,
Choco Ken no Omise: Patisserie & Sweets Shop Game,Creative Core,Creative Core,"February 9, 2006 (JP)",,,,
Chocobo to Mahou no Ehon: Majo to Shoujo to Go-nin no Yuusha,h.a.n.d. Inc.,Square Enix,"December 11, 2008 (JP)",,,,
Chocolatier,Zoo Games,Zoo Games,"March 3, 2010 (NA)",,,,
Chōsōjū Mecha MG,Sandlot,Nintendo,"September 2, 2006 (JP)",,,,
Chokkan! Asonde Relaxuma,Rocket Company,Rocket Company,"September 25, 2008 (JP)",,,,
Chotto-Aima no Colpile DS,Beyond Interactive,Success,"April 3, 2008 (JP)",,,,
Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,Bandai Namco Games,Bandai Namco Games,"February 28, 2008 (JP)",,,,
Chou Gekijouban Keroro Gunsou: Enshuu Dayo! Zenin Shuugou,Aspect,Bandai,"March 16, 2006 (JP)",,,,
Chou Gekijouban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,Inti Creates,Bandai,"February 19, 2009 (JP)",,,,
Chou Kantan Boki Nyuumon DS,IE Institute,IE Institute,"November 22, 2007 (JP)",,,,
Chou Kowai Hanashi DS: Ao no Shou,Alchemist,Alchemist,"August 5, 2010 (JP)",,,,
Chou Meisaku Suiri Adventure DS: Raymond Chandler Gensaku - Saraba Ai Shiki Onna Yo,FuRyu,FuRyu,"May 28, 2009 (JP)",,,,
Chou!! Nep League DS,Jaleco Entertainment,Jaleco Entertainment,"March 16, 2006 (JP)",,,,
The Chou-Dangan!! Custom Sensha,ThinkArts,D3Publisher,"January 31, 2008 (JP)",,,,
Christiane Stengers Gedachtnis-Coach,Crimson Cow,Crimson Cow,"June 26, 2012 (PAL)",,,,
Chronicles of Mystery: Curse of the Ancient Temple,City Interactive,City Interactive,"November 2, 2009 (NA)",,,,
Chronicles of Mystery: The Secret Tree of Life,City Interactive,City Interactive,"March 1, 2011 (NA)",,,,
The Chronicles of Narnia: Prince Caspian,Traveller's Tales,Disney Interactive Studios,"May 15, 2008 (NA)",,,,
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Traveller's Tales,Buena Vista Games,"November 14, 2005 (NA)",,,,
Chrono Trigger,Tose,Square Enix,"November 20, 2008 (JP)",,,,
Chronos Twin,EnjoyUp,Oxygen Games,"October 2, 2007 (EU)",,,,
Chrysler Classic Racing,EM Studios,Zoo Games,"November 25, 2008 (NA)",,,,
Chuck E. Cheese's Gameroom,UFO Interactive,UFO Interactive,"November 8, 2010 (NA)",,,,
Chuck E. Cheese's Party Games,UFO Interactive,UFO Interactive,"July 13, 2010 (NA)",,,,
Chuck E. Cheese's Playhouse,UFO Interactive,UFO Interactive,"November 8, 2010 (NA)",,,,
Chungjeon! Hanguginui Sangsingnyeok DS,Studio9,Studio9,"October 26, 2007 (KR)",,,,
Chuugaku Eitango Target 1800 DS,IE Institute,IE Institute,"August 10, 2006 (JP)",,,,
Chuugaku Junbi: 5 Kyouka Kanpeki DS,Benesse,Benesse,2011 (JP),,,,
Chuugaku Junbi: 5-Kyouka Kanpeki DS 2015 Nendoban,Benesse,Benesse,2011 (JP),,,,
Chuukana Janshi Tenhoo Painyan Remix,Jaleco Entertainment,Jaleco Entertainment,"June 28, 2007 (JP)",,,,
Cid to Chocobo no Fushigina Dungeon Toki Wasure no Meikyū DS+,Square Enix,Square Enix,"October 30, 2008 (JP)",,,,
Cinnamoroll: Ohanashi shiyo! - Kira Kira DE Kore Cafe,Bandai Namco Games,Bandai Namco Games,"December 7, 2006 (JP)",,,,
City Life,Ubisoft,Ubisoft,"August 7, 2009 (EU)",,,,
Cinnamon Ball DS,Rocket Company,Rocket Company,"July 12, 2007 (JP)",,,,
Classic Word Games,Ubisoft,Ubisoft,"July 23, 2009 (NA)",,,,
Claymore: Gigan no Majo,Digital Works Entertainment,Digital Works Entertainment,"May 28, 2009 (JP)",,,,
Clever Kids: Creepy Crawlies,Gamerholix,Midas Interactive Entertainment,"October 23, 2009 (EU)",,,,
Clever Kids: Dino Land,Gamerholix,Midas Interactive Entertainment,"November 2, 2007 (EU)",,,,
Clever Kids: Farmyard Fun,Gamerholix,Midas Interactive Entertainment,"October 17, 2008 (EU)",,,,
Clever Kids: Pirates,Gamerholix,Midas Interactive Entertainment,"October 17, 2008 (EU)",,,,
Clever Kids: Pony World,Gamerholix,Midas Interactive Entertainment,"November 2, 2007 (EU)",,,,
The Clique: Diss and Make-Up,Gorilla Systems Corp.,Warner Bros. Interactive Entertainment,"August 25, 2009 (NA)",,,,
Cloudy with a Chance of Meatballs,Ubisoft,Ubisoft,"September 11, 2009 (EU)",,,,
Cloudy with a Chance of Meatballs 2,1st Playable Productions,GameMill Entertainment,"September 24, 2013 (EU)",,,,
Club Penguin: Elite Penguin Force,1st Playable Productions,Disney Interactive Studios,"November 25, 2008 (NA)",,,,
Clubhouse Games,Agenda,Nintendo,"September 29, 2006 (EU)",,,,
Clue / Mouse Trap / Perfection / Aggravation,Gravity-i,Destination Software,"November 20, 2007 (NA)",,,,
Coach Cerebral,Uacari,Avanquest Software,"July 13, 2009 (EU)",,,,
Cocoro no Cocoron,h.a.n.d. Inc.,Bandai Namco Games,"July 14, 2011 (JP)",,,,
Cocoto Kart Racer,Neko Entertainment,"Bigben Interactive, Conspiracy Entertainment, Kemco, Midway Games","January 1, 2005 (EU)",,,,
Code de la Route DS,Bigben Interactive,Neko Entertainment,"June 11, 2007 (EU)",,,,
Code de la Route: Edition 2008,DREAM ON STUDIO,Micro Application,"August 30, 2007 (EU)",,,,
Code de la Route: Edition Deluxe,Micro Application,Micro Application,"May 28, 2009 (EU)",,,,
Code de la Route: Moto et BSR,Anuman Interactive,Atari SA,"October 15, 2010 (EU)",,,,
Code Geass: Hangyaku no Lelouch,Crafts & Meister,Bandai Namco Games,"October 25, 2007 (JP)",,,,
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,Crafts & Meister,Bandai Namco Games,"August 7, 2008 (JP)",,,,
Code Lyoko,DC Studios,The Game Factory,"May 15, 2007 (NA)",,,,
Code Lyoko: Fall of X.A.N.A.,Neko Entertainment,The Game Factory,"June 6, 2008 (EU)",,,,
Color Cross,Rising Star Games,Zoo Games,"November 28, 2008 (EU)",,,,
Command and Destroy,Cypron Studios,"Destination Software, Zoo Digital Publishing","February 15, 2008 (NA)",,,,
Commando: Steel Disaster,Mana Computer Software,"Lexicon Entertainment, XS Games","May 30, 2008 (EU)",,,,
Contact,Grasshopper Manufacture,"Atlus, Marvelous Interactive, Rising Star Games","March 30, 2006 (JP)",,,,
Contra 4,WayForward Technologies,Konami,"November 13, 2007 (NA)",,,,
The Conveni DS: Otona no Keiei Ryoku Training,Hamster,Nippon Ichi Software,"November 27, 2008 (JP)",,,,
Cookie & Cream,From Software,"505 Games, Agetec, From Software","June 28, 2007 (JP)",,,,
Cookie Shop,TDK Core,SouthPeak Games,"February 27, 2009 (NA)",,,,
Cookin' Idol I! My! Main! Game de Hirameki! Kirameki Cooking,Konami,Konami,"February 25, 2010 (JP)",,,,
Cooking Mama,Cooking Mama Limited,"505 Games, Majesco Entertainment, Taito Corporation","March 23, 2006 (JP)",,,,
Cooking Mama 2: Dinner with Friends,Cooking Mama Limited,"505 Games, Majesco Entertainment, Taito Corporation","November 13, 2007 (NA)",,,,
Cooking Mama 3: Shop & Chop,Taito Corporation,"505 Games, Taito Corporation","October 20, 2009 (NA)",,,,
Coraline,Art,D3 Publisher,"January 27, 2009 (NA)",,,,
Cornelsen Trainer: Englisch Klasse 5 und 6,HMH Hamburger Medien Haus,HMH Hamburger Medien Haus,2009 (EU),,,,
Cornelsen Trainer: Englisch Klasse 7 und 8,HMH Hamburger Medien Haus,HMH Hamburger Medien Haus,2009 (EU),,,,
Cornelsen Trainer: Mathe Klasse 5,HMH Hamburger Medien Haus,HMH Hamburger Medien Haus,2009 (EU),,,,
Cornelsen Trainer: Mathe Klasse 6,HMH Hamburger Medien Haus,HMH Hamburger Medien Haus,2009 (EU),,,,
Coropata,LukPlus,LukPlus,"December 29, 2009 (JP)",,,,
Corvette Evolution GT,Milestone,Black Bean Games,"January 15, 2008 (NA)",,,,
Cory in the House,Handheld Games,Disney Interactive Studios,"April 15, 2008 (NA)",,,,
Cosmetic Paradise,Global A,Global A,"July 19, 2007 (JP)",,,,
Cosmetic Paradise: Kirei no Mahou,Global A,Global A,"April 29, 2010 (JP)",,,,
Cosmetic Paradise: Princess Life,Global A,Global A,"April 14, 2011 (JP)",,,,
Cosmopolitan,Anuman Interactive,Atari SA,"November 19, 2008 (EU)",,,,
Cosmos Chaos!,Mentor Interactive,Crave,"October 22, 2010 (NA)",,,,
Countdown: The Game,Mindscape,Mindscape,"November 6, 2009 (EU)",,,,
Cradle of Rome,Cerasus Media,"D3 Publisher, Rising Star Games","November 18, 2008 (NA)",,,,
Crafting Mama,Cooking Mama Limited,"Square Enix, Majesco Entertainment, 505 Games","October 26, 2010 (NA)",,,,
Crash Boom Bang!,Dimps Corporation,"Sierra Entertainment, VU Games","July 27, 2006 (JP)",,,,
Crash of the Titans,Amaze Entertainment,Sierra Entertainment,"October 19, 2007 (EU)",,,,
Crash: Mind Over Mutant,Radical Entertainment,"Sierra Entertainment, Activision Blizzard","October 29, 2008 (NA)",,,,
Crayola Treasure Adventures,Crave Entertainment,"Crave Entertainment, Ignition Entertainment","January 26, 2010 (NA)",,,,
Crayon Shin-Chan DS: Arashi o Yobu Nutte Crayoon Daisakusen! !Shin Chan: Flipa en colores!ES,Inti Creates,505 Games,"March 21, 2007 (JP)",,,,
Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,Bandai Namco Games,Bandai Namco Games,"December 2, 2010 (JP)",,,,
Crayon Shin-Chan: Arashi o Yobu - Nendororo~n Daihenshin,Inti Creates,505 Games,"December 3, 2009 (JP)",,,,
Crayon Shin-Chan: Arashi o Yobu Cinema Land,Inti Creates,505 Games,"November 28, 2008 (JP)",,,,
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,Inti Creates,505 Games,"March 18, 2010 (JP)",,,,
Crazy Chicken Adventure: The Pharaoh's Treasure,MumboJumbo,MumboJumbo,"June 11, 2009 (NA)",,,,
Crazy Chicken: Jump'N Run Atlantis Quest,MumboJumboSnapdragon Games,MumboJumbo,"June 11, 2009 (NA)",,,,
Crazy Chicken: Star Karts,MumboJumbo,MumboJumbo,"June 11, 2009 (NA)",,,,
Crazy Frog Racer,Digital Jesters,"Atari, Mercury Games","November 3, 2006 (EU)",,,,
Crazy Machines 2,DTP Entertainment,DTP Entertainment,"October 10, 2008 (EU)",,,,
Crazy Pig,Mindscape,Mindscape,"November 30, 2007 (EU)",,,,
Crime Lab: Body of Evidence,City Interactive,City Interactive,"June 22, 2010 (NA)",,,,
Crime Scene,White Birds Productions,SouthPeak Games,"February 16, 2010 (NA)",,,,
Crimson Room,Takagism,Success,"December 20, 2007 (JP)",,,,
Croket! DS: Tenkuu no Yuushatachi,Jupiter Corporation,Konami,"December 15, 2005 (JP)",,,,
Cross Treasures,syn Sophia,Square Enix,"December 3, 2009 (JP)",,,,
The Crossword & Kanji Puzzle,DigitalWare,D3Publisher,"March 13, 2008 (JP)",,,,
Crossword de Manabou! Chiri - Rekishi,AI,Hudson Soft,"May 24, 2007 (JP)",,,,
Crossword DS + Sekai 1-Shuu Cross,AI,Hudson Soft,"October 25, 2007 (JP)",,,,
CrossworDS (Deep Silver),Deep Silver,Deep Silver,"May 30, 2008 (NA)",,,,
CrossworDS (Nintendo)Nintendo Presents: Crossword CollectionEU,Nuevo Retro Games,Nintendo,"May 5, 2008 (NA)",,,,
Crosswords Cruciverba Italiani,Independent Arts,Deep Silver,"December 3, 2009 (EU)",,,,
Cruise Line Tycoon,Foreign Media,Foreign Media,"November 12, 2010 (NA)",,,,
Crystal Mines,Torus Games,Home Entertainment Suppliers,"June 25, 2010 (AUS)",,,,
CSI: Crime Scene Investigation: Unsolved!,Other Ocean,Ubisoft,"November 23, 2010 (NA)",,,,
CSI: Dark Motives,Powerhead Games,Ubisoft,"November 2, 2007 (EU)",,,,
CSI: Deadly Intent - The Hidden Cases,Telltale Games,Ubisoft,"October 27, 2009 (NA)",,,,
Culdcept DS,Sega,Sega,"October 16, 2008 (JP)",,,,
Curling DS,Rocket Company,"Rocket Company, Ubisoft","November 22, 2006 (JP)",,,,
Custom Beat Battle: Draglade 2,Bandai Namco Games,Bandai Namco Games,"July 10, 2008 (JP)",,,,
Custom Mahjong,Success,Success,"December 20, 2007 (JP)",,,,
Custom Robo Arena,Noise,Nintendo,"October 19, 2006 (JP)",,,,
