Shinsō-ban Mahōtsukai to Goshujin-sama [ja],Otome game,QuinRose,QuinRose,Unreleased,Unreleased,"Jun 18, 2015",Yes,[63]
Shinsō-ban Majo'ou [ja],Otome game,QuinRose,QuinRose,Unreleased,Unreleased,"Oct 22, 2015",Yes,[64]
Shinsō-ban Okashi na Shima no Peter Pan [ja],Otome game,QuinRose,QuinRose,Unreleased,Unreleased,"Mar 26, 2015",Yes,[65]
Shitsuji ga Aruji o Erabu Toki [ja],Visual novel,"Daidai Inc., PeasSoft",TGL,Unreleased,Unreleased,"Feb 25, 2016",No,[66]
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,Roguelike,Spike Chunsoft,JP: Spike ChunsoftWW: Aksys Games,"Jul 26, 2016","Jul 26, 2016","Jun 4, 2015",Yes,[67]
Shirogane × Spirits!,Visual novel,Giga,Technical Group Laboratory,Unreleased,Unreleased,"Mar 24, 2016",Yes,[68]
Shiro to Kuro no Alice,Otome game,Kogado Studio,Idea Factory,Unreleased,Unreleased,"Jun 8, 2017",Yes,[69]
Shōjo to Dragon Genjū Keiyaku Cryptract,Role-playing,Lions Film,Lions Film,Unreleased,Unreleased,"Jul 21, 2016",No,[70]
Shovel Knight,Platform,Yacht Club Games,Yacht Club Games,"Apr 21, 2015","Apr 23, 2015","Apr 8, 2015",Yes,[71]
Shu,Platform,Coatsink Software,Coatsink Software,"May 30, 2017","Jun 7, 2017","Jun 15, 2017",No,[72]
Shutshimi Seriously Swole,Shooter,Neon Deity Games,Choice Provisions,"Aug 25, 2015","Apr 5, 2016",Unreleased,Yes,[73]
Side Kicks!,Otome game,"Extend, Toybox Inc.",Extend,Unreleased,Unreleased,"Mar 23, 2017",Yes,[74]
Sigi: A Fart for Melusina,Platform,Pixel.lu,Sometimes You,"Sep 7, 2018","Sep 7, 2018",Unreleased,No,
Silent Hill: Book of Memories,Hack and slash,WayForward Technologies,Konami,"Oct 15, 2012","Oct 26, 2012","Feb 14, 2013",No,[75]
Silverio Vendetta: Verse of Orpheus,Visual novel,Light,Light,Unreleased,Unreleased,"Mar 31, 2016",Yes,[76]
Simple V Series Vol. 1: The Docodemo Gal Mahjong,Mahjong,Tamsoft,D3 Publisher,Unreleased,Unreleased,"Apr 30, 2014",Yes,[77]
Simple V Series Vol. 2: The Tōsō Highway Fullboost: Nagoya–Tokyo Gekisō 4-jikan,Action,Tamsoft,D3 Publisher,Unreleased,Unreleased,"Apr 30, 2014",Yes,[78]
Sine Mora,Shoot 'em up,"Digital Reality, Grasshopper Manufacture",Digital Reality,"Nov 20, 2012","Nov 21, 2012",Unreleased,No,[79]
Siralim,Role-playing,Thylacine Studios,Thylacine Studios,"Feb 9, 2016","Mar 2, 2016",Unreleased,No,[80]
Siralim 2,Role-playing,Thylacine Studios,Thylacine Studios,"Mar 14, 2017","Mar 14, 2017",Unreleased,No,[81]
Sir Eatsalot,"Adventure, platform",Behind the Stone,EastAsiaSoft,"Apr 3, 2018","Apr 3, 2018","Apr 6, 2018",No,[82]
Skeleton Rider,Racing,iSquared Games Ltd,iSquared Games Ltd,Unreleased,"Jul 9, 2014",Unreleased,Yes,[83]
Sketchcross,Puzzle,Spiky Fish Games,Spiky Fish Games,"Apr 27, 2015",Unreleased,Unreleased,Yes,[84]
Skullgirls 2nd Encore,Fighting,Lab Zero Games,Autumn Games (NA/EU)Arc System Works (JP),"Apr 5, 2016","Apr 11, 2016","Mar 10, 2016",Yes (1-2 players),[85]
Sky Force Anniversary,Shoot 'em up,Infinite DreamsCrunching Koalas,Infinite Dreams,"Sep 6, 2016","Sep 7, 2016",Unreleased,Yes,[86]
Skylight Freerange,Adventure,Dragoon Entertainment,Dragoon Entertainment,"Jun 6, 2017",Unreleased,Unreleased,No,[87]
Skylight Freerange 2: Gachduine,Adventure,Dragoon Entertainment,Dragoon Entertainment,"Sep 20, 2016",Unreleased,Unreleased,No,[88]
Slain: Back from Hell,Hack and slash,Wolf Brew Games22nd Century Toys,JP: CrossFuctionWW: Digerati,"Nov 22, 2016","Nov 22, 2016","May 26, 2017",No,[89]
Slotter Mania V: Black Lagoon,Pachinko,Dorasu,Dorasu,Unreleased,Unreleased,"Mar 15, 2013",No,[90]
Slotter Mania V: Highschool of the Dead,Pachinko,Dorasu,Dorasu,Unreleased,Unreleased,"Oct 10, 2013",Yes,[91]
Slotter Mania V: Zettai Shougeki II,Pachinko,Dorasu,Dorasu,Unreleased,Unreleased,"Apr 18, 2013",Yes,[92]
The Sly Collection,Platform,"Sucker Punch Productions, Sanzaru Games",Sony Computer Entertainment,"May 27, 2014","Apr 18, 2014",Unreleased,No,
Sly Cooper: Thieves in Time,Platform,Sanzaru Games,Sony Computer Entertainment,"Feb 5, 2013","Mar 27, 2013",Unreleased,Yes,
Smart As...,"Puzzle, brain training","Climax Studios, XDev",Sony Computer Entertainment,"Oct 30, 2012","Oct 31, 2012","Feb 28, 2013",No,
Sokoban Next,Puzzle,PalmStorm Kft.,PalmStorm Kft.,"Nov 1, 2017","Jul 20, 2017",Unreleased,No,[93]
Söldner-X 2: Final Prototype,Shoot 'em up,SideQuest Studios,eastasiasoft,"Mar 17, 2015","Mar 18, 2015","Apr 16, 2015",Yes,[94]
Sonic & All-Stars Racing Transformed,Racing,Sumo Digital,Sega,"Dec 18, 2012","Dec 5, 2012",Unreleased,No,
Son of Scoregasm,Shooter,Charlie's Games,Charlie's Games,"Oct 11, 2017","Oct 10, 2017",Unreleased,Yes,[95]
Sorayume [ja],Otome game,Takuyo,Takuyo,Unreleased,Unreleased,"Jul 17, 2014",Yes,[96]
Sorcery Saga: Curse of the Great Curry God,Roguelike,"Compile Heart, ZeroDiv",Compile Heart (JP)Aksys Games (NA)Rising Star Games (EU),"Dec 10, 2013","Feb 21, 2014","Mar 28, 2013",Yes,
Sōsei no Onmyōji,Adventure,Bandai Namco Entertainment,Bandai Namco Entertainment,Unreleased,Unreleased,"Jan 26, 2017",No,[97]
Sōshū Senshinkan Gakuen: Hachimyoujin: Ten no Koku [ja],Visual novel,Light,Light,Unreleased,Unreleased,"Jul 24, 2014",Yes,[98]
Sōkai Buccaneers!,Otome game,Petit Reve,Future Tech Lab,Unreleased,Unreleased,"Jul 17, 2014",Yes,[99]
Soul Sacrifice,Action role-playing,"Japan Studio, Marvelous AQL, Comcept",Sony Computer Entertainment,"Apr 30, 2013","May 1, 2013","Mar 7, 2013",Japan only,
Soul Sacrifice Delta,Action role-playing,"Japan Studio, Marvelous AQL, Comcept",Sony Computer Entertainment,"May 13, 2014","May 14, 2014","Mar 6, 2014",Yes,
Sound Shapes,Platform,"Queasy Games, Santa Monica Studio",Sony Computer Entertainment,"Aug 7, 2012","Aug 15, 2012","Sep 27, 2012",Yes,
Space Hulk,Turn-based strategy,Full Control,HR Games (NA)Funbox Media (EU)Digital Touch (JP),"Sep 1, 2015","Oct 20, 2015",Unreleased,No,
Spacejacked,Tower defense,Rotten Mage,Rotten Mage,"Jul 16, 2018","Jul 16, 2018",Unreleased,Yes,[100]
Space Overlords,Shooter,12 Hit Combo,Excalibur,"Dec 6, 2016","Oct 25, 2016",Unreleased,No,[101]
Sparkle,Puzzle,10tons,10tons,"Dec 17, 2013","Sep 11, 2013",Unreleased,Yes,[102]
Sparkle 2,Puzzle,10tons,10tons,"May 20, 2014","May 21, 2014",Unreleased,Yes,[103]
Sparkle Unleashed,Puzzle,10tons,10tons,"Jun 2, 2015","Jun 3, 2015",Unreleased,Yes,[104]
Spellspire,Word game,10tons,10tons,"May 23, 2017","May 24, 2017",Unreleased,Yes,[105]
Spheroids,Platform,Eclipse Games,Eclipse Games,"Jan 10, 2017","Jan 10, 2017",Unreleased,Yes,[106]
Spelunker Collection,Platform,Tozai Games,Tozai Games,Unreleased,Unreleased,"Apr 25, 2013",Yes,
Spelunky,Roguelike,MossmouthBlitWorks,Mossmouth,"Aug 27, 2013","Aug 28, 2013","Oct 23, 2014",Yes (1-4 players),
Spider: Rite of the Shrouded Moon,Puzzle,Tiger StyleAbstraction Games,Tiger Style,"Aug 6, 2015","Aug 6, 2015","Aug 6, 2015",Yes,
Spiral Splatter,Puzzle,Neonchimp GamesSometimes You,Sometimes You,"Oct 20, 2017","Oct 20, 2017",Unreleased,Yes,[107]
Spirit Hunter: Death Mark,"Visual Novel, Adventure",Experience,JP: ExperienceWW: Aksys Games,"Oct 31, 2018","Oct 31, 2018","Jun 1, 2017",Yes,[108]
Spirit Hunter: NG,"Visual Novel, Adventure",Experience,JP: ExperienceWW: Aksys Games,"Oct 10, 2019","Oct 10, 2019","Sep 13, 2018",Yes,[109]
SpongeBob HeroPants,Action-adventure,Behaviour Interactive,Activision,"Feb 3, 2015","Feb 18, 2015",Unreleased,Yes,
Spy Chameleon: RGB Agent,Puzzle,Unfinished Pixel,Unfinished Pixel,"Jul 21, 2016","Jul 21, 2016",Unreleased,Yes,[110]
Spy Hunter,Vehicular combat,TT Fusion,Warner Bros. Interactive Entertainment,"Oct 9, 2012","Oct 11, 2012","Dec 13, 2012",No,
Squareboy vs Bullies: Arena Edition,Beat 'em up,Rohan NarangRatalaika Games,Ratalaika Games,"Oct 10, 2017","Oct 11, 2017",Unreleased,Yes,[111]
Squares,Puzzle,Leap Game Studios,JP: CrossFuctionWW: Leap Game Studios,"Jul 21, 2015","Aug 11, 2015","Nov 27, 2015",No,[112]
Stardew Valley,Simulation,ConcernedApe,Chucklefish,"May 22, 2018","May 22, 2018",Unreleased,No,
StarDrone Extreme,Action,Beatshapers,Beatshapers,"Apr 17, 2012","Apr 12, 2012",Unreleased,No,[113]
Starlight Inception,Space simulation,Escape Hatch Entertainment,Escape Hatch Entertainment,"Apr 22, 2014","Apr 23, 2014",Unreleased,Yes,[114]
Star Ocean: Second Evolution,Action role-playing,tri-AceToseGemdrops,Square Enix,Unreleased,Unreleased,"Oct 28, 2015",No,[115]
Starry Sky: Autumn Stories,Otome game,Honeybee,Honeybee,Unreleased,Unreleased,"Aug 24, 2017",Yes,[116]
Starry Sky: Spring Stories,Otome game,Honeybee,Honeybee,Unreleased,Unreleased,"Nov 23, 2016",Yes,[117]
Starry Sky: Summer Stories,Otome game,Honeybee,Honeybee,Unreleased,Unreleased,"May 11, 2017",Yes,[116]
Starry Sky: Winter Stories,Otome game,Honeybee,Honeybee,Unreleased,Unreleased,"Nov 30, 2017",Yes,[116]
Star Wars Pinball,Pinball,Zen Studios,Zen Studios,"May 14, 2013","May 15, 2013",Unreleased,Yes,
Stay,Adventure,Appnormals TeamRatalaika Games,Ratalaika Games,"Sep 12, 2018","Sep 12, 2018","Oct 26, 2018",Yes,[118]
Stealth Inc: A Clone in the Dark,Puzzle-platform,Curve Studios,Sony Computer Entertainment,"Jul 23, 2013","Jul 24, 2013","Aug 26, 2014",Yes,[119]
Stealth Inc 2: A Game of Clones,Puzzle-platform,Curve Studios,Curve Digital,"Apr 7, 2015","Apr 8, 2015",Unreleased,Yes,[120]
Steam Prison: Nanatsu no Bitoku,Otome game,HuneX,HuneX,Unreleased,Unreleased,"Oct 26, 2017",Yes,[121]
SteamWorld Dig,Platform,Image & Form,JP: InterglowWW: Image & Form,"Mar 18, 2014","Mar 19, 2014","Dec 3, 2014",Yes,[122]
SteamWorld Dig 2,Platform,Image & Form,Image & Form,"Sep 26, 2017","Sep 26, 2017",Unreleased,Yes,
SteamWorld Heist,"Turn-based strategy, action-adventure",Image & Form,Image & Form,"Jun 7, 2016","Jun 7, 2016",Unreleased,Physical only,
Steins;Gate,Visual novel,5pb.Nitroplus,JP: 5pb.WW: PQube,"Aug 25, 2015","Jun 5, 2015","Mar 14, 2013",Yes,
Steins;Gate 0,Visual novel,5pb.Nitroplus,JP: 5pb.WW: PQube,"Sep 27, 2016","Sep 23, 2016","Dec 10, 2015",Yes,
Steins;Gate Elite,Visual novel,5pb.,5pb.,Unreleased,Unreleased,"Sep 20, 2018",Yes,
Steins;Gate: Hiyoku Renri no Darling,Visual novel,5pb.,5pb.,Unreleased,Unreleased,"Mar 14, 2013",Yes,
Steins;Gate: Senkei Kōsoku no Phenogram,Visual novel,5pb.,5pb.,Unreleased,Unreleased,"Nov 28, 2013",Yes,
Stick It to the Man!,Adventure,Zoink,Ripstone,"Dec 3, 2013","Dec 4, 2013",Unreleased,Yes,[123]
Still Time,Puzzle,Alan Zucconi,Alan Zucconi,"Aug 29, 2017","Aug 29, 2017",Unreleased,No,[124]
Storm Lover,Otome game,Vridge,D3 Publisher,Unreleased,Unreleased,"Dec 23, 2015",Yes,[125]
Storm Lover 2nd V,Otome game,Vridge,D3 Publisher,Unreleased,Unreleased,"Jan 28, 2016",Yes,[125]
Stranded: A Mars Adventure,Platform,Tama Global,Tama Global,"Nov 22, 2016","Nov 15, 2016","Jul 20, 2017",Yes,[126]
Stranger of Sword City,Dungeon crawler,Experience,JP: ExperienceWW: NIS America,"Apr 26, 2016","Apr 29, 2016","Jan 22, 2015",Yes,
Stranger of Sword City Revisited,Dungeon crawler,Experience,Experience,"Feb 28, 2017",Unreleased,"Jul 21, 2016",Yes,[127]
Strawberry Nauts,Visual novel,Hooksoft,Entergram,Unreleased,Unreleased,"Jul 28, 2016",Yes,[128]
Street Fighter X Tekken,Fighting,Capcom,Capcom,"Oct 23, 2012","Oct 19, 2012","Oct 25, 2012",No,
Strike Solitaire,Puzzle,Creobit,4Hit,"May 1, 2015","Mar 18, 2015",Unreleased,No,[129]
Strike Solitaire 2,Puzzle,Creobit,4Hit,"Jul 15, 2015","May 28, 2015",Unreleased,Yes,[130]
Sūgaku-ryoku-ō Jōkyū,Educational,Media5,Media5,Unreleased,Unreleased,"May 30, 2013",Yes,[131]
Sūgaku-ryoku-ō Shokyū,Educational,Media5,Media5,Unreleased,Unreleased,"May 30, 2013",Yes,[131]
Sūgaku-ryoku-ō Chūkyū,Educational,Media5,Media5,Unreleased,Unreleased,"May 30, 2013",Yes,[131]
Sumioni: Demon Arts,Action-platform,Acquire,JP: AcquireWW: Xseed Games,"Mar 20, 2012","Jan 16, 2013","Feb 9, 2012",No,
Summon Night 6,Tactical role-playing,Media.VisionFelistella,JP: Bandai Namco EntertainmentWW: Gaijinworks,"Oct 31, 2017","Nov 15, 2017","Mar 10, 2016",Yes,[132]
The Sun & Moon,Platform,Daniel Linssen,Digerati,"Apr 26, 2016",Unreleased,Unreleased,No,[133]
Sunflowers,Puzzle,The Game Atelier,The Game Atelier,"Oct 9, 2012","Sep 12, 2012",Unreleased,No,[134]
Superbeat: Xonic,Rhythm,Nurijoy,"Acttil, Atlus, PM Studios (NA)Rising Star Games (EU)Arc System Works (JP)","Nov 10, 2015","Nov 10, 2015","Dec 17, 2015",Yes,[135]
Super Blackout,Puzzle,Fordesoft,Fordesoft,"Oct 13, 2015",Unreleased,Unreleased,Yes,[136]
Super Blast Deluxe,Puzzle-platform,Raptus Games,Raptus Games,"Feb 16, 2016","Jun 21, 2016",Unreleased,Yes,[137]
Super Destronaut DX,Shooter,Petite Games,Ratalaika Games,"Jul 17, 2018","Jul 11, 2018",Unreleased,No,[138]
Superdimension Neptune VS Sega Hard Girls [ja],Role-playing,Felistella,Compile Heart,"Oct 18, 2016","Oct 21, 2016","Nov 26, 2015",Yes,[139]
Super Exploding Zoo,Puzzle,Honeyslug,Honeyslug,"Jun 2, 2015","Jun 3, 2015","Aug 5, 2015",Yes,[140]
Superfrog HD,Platform,Team17,Sony Computer Entertainment,"Aug 6, 2013","Jul 31, 2013",Unreleased,Yes,[141]
Super Hero Generation,Tactical role-playing,Tom Create,Bandai Namco Games,Unreleased,Unreleased,"Oct 23, 2014",Yes,[142]
Super Heroine Chronicle,Tactical role-playing,Banpresto,Bandai Namco Games,Unreleased,Unreleased,"Feb 6, 2014",No,[143]
Super Hydorah,Shoot 'em up,Locomalito,Abylight Studios,"Dec 13, 2017","Dec 14, 2017",Unreleased,Yes,[144]
Super Life of Pixel,Platform,Super Icon,WhiteMoon Dreams,"Dec 4, 2018",Unreleased,Unreleased,No,[145]
Supermagical,Puzzle,Tama Games,Tama Games,"Jan 17, 2017","Jan 17, 2017","Jul 6, 2017",Yes,[146]
Super Meat Boy,Platform,"Team Meat, BlitWorks",Team Meat,"Oct 6, 2015","Oct 6, 2015","Oct 6, 2015",Yes,[147]
Super Monkey Ball: Banana Splitz,Puzzle,Marvelous AQL,Sega,"Oct 23, 2012","Oct 26, 2012","Jun 14, 2012",No,[148]
Super Mutant Alien Assault,Shooter,Cybernate,Fellow Traveller,"Sep 11, 2018","Sep 11, 2018",Unreleased,Yes,
Super Robot Wars Taisen Original Generation Saga: Masō Kishin 3 – Pride of Justice,Tactical role-playing,Banpresto,Bandai Namco Games,Unreleased,Unreleased,"Aug 22, 2013",Yes,[149]
Super Robot Wars V,Tactical role-playing,Banpresto,Bandai Namco Games,Unreleased,Unreleased,"Feb 23, 2017",Yes,[150]
Super Robot Wars X,Tactical role-playing,Banpresto,Bandai Namco Games,Unreleased,Unreleased,"Mar 29, 2018",Yes,[151]
Super Skull Smash Go! 2 Turbo,Platform,"Thomas Hopper, Tacs Games",Poppy Works,"Jul 17, 2018","Jul 17, 2018","Jul 19, 2018",Yes,[152]
Super Stardust Delta,Shoot 'em up,Housemarque,Sony Computer Entertainment,"Feb 22, 2012","Feb 22, 2012","Jan 19, 2012",No,[153]
Super Star Wars,Run and gun,"Sculptured Software, LucasArts, Code Mystics",Disney Interactive Studios,"Nov 17, 2015","Nov 24, 2015",Unreleased,Yes,[154]
Super Time Force Ultra,Action,Capybara Games,Capybara Games,"Sep 1, 2015","Sep 1, 2015","May 11, 2016",Yes,[155]
Supremacy MMA: Unrestricted,Fighting,Kung Fu Factory,505 Games,"Mar 27, 2012","Apr 25, 2012",Unreleased,No,[156]
Sūran Digit,Otome game,Otomate,Idea Factory,Unreleased,Unreleased,"Oct 20, 2016",Yes,
Surge Deluxe,Puzzle,FuturLab,FuturLab,"Feb 4, 2014","Feb 5, 2014",Unreleased,No,[157]
The Swapper,Puzzle-platform,"Facepalm Games, Curve Studios",Facepalm Games,"Aug 5, 2014","Aug 6, 2014","Nov 4, 2015",Yes,[158]
SwapQuest,Puzzle,Rebusmind,Rebusmind,"Feb 23, 2016","Feb 23, 2016",Unreleased,No,[159]
Sweet Clown: Gozen San-ji no Okashi na Dōkeshi,Otome game,Takuyo,Takuyo,Unreleased,Unreleased,"Jul 16, 2015",Yes,[160]
Sweet Pool,Visual novel,Nitro+chiral,Dramatic Create,Unreleased,Unreleased,"May 31, 2018",Yes,[161]
The Swindle,Puzzle-platform,"Size Five Games, Curve Studios",Curve Digital,"Jul 28, 2015","Jul 29, 2015",Unreleased,Yes,[162]
